date,lat,lon,intensity
1981/07/02,37.747,-118.457,3.17
1981/07/05,37.665,-118.951,3.09
1981/07/09,37.723,-118.799,3.16
1981/07/09,37.658,-118.961,3.08
1981/07/09,37.695,-118.990,3.05
1981/07/09,37.686,-118.997,3.09
1981/07/09,37.692,-118.989,3.00
1981/07/09,37.644,-118.949,3.34
1981/07/10,37.669,-118.982,3.12
1981/07/10,37.645,-118.959,3.15
1981/07/10,37.647,-118.969,3.12
1981/07/10,37.635,-118.924,3.16
1981/07/10,37.653,-118.931,3.02
1981/07/10,37.656,-118.960,3.20
1981/07/10,37.657,-118.951,3.42
1981/07/11,37.657,-118.875,3.08
1981/07/12,37.651,-118.956,3.01
1981/07/13,38.061,-118.726,3.34
1981/07/13,37.586,-118.869,3.03
1981/07/25,36.604,-121.066,3.25
1981/07/30,37.649,-118.949,3.06
1981/07/31,37.705,-118.868,3.03
1981/08/02,37.643,-118.944,3.21
1981/08/03,37.614,-118.869,3.08
1981/08/06,37.536,-118.840,3.60
1981/08/09,37.652,-118.936,3.60
1981/08/09,37.653,-118.941,3.08
1981/08/12,37.425,-119.040,3.36
1981/08/22,37.614,-118.916,3.12
1981/08/22,37.627,-118.906,3.72
1981/08/23,37.970,-117.544,3.00
1981/08/24,37.630,-118.897,4.04
1981/08/25,37.636,-118.899,3.11
1981/09/05,37.648,-118.904,3.28
1981/09/08,38.121,-118.767,3.33
1981/09/12,38.129,-118.585,4.09
1981/09/17,35.761,-121.446,3.28
1981/09/17,37.576,-118.877,3.80
1981/09/18,37.626,-118.864,3.39
1981/09/25,37.555,-118.887,3.81
1981/09/26,36.202,-120.451,3.21
1981/09/27,37.531,-118.857,3.30
1981/09/30,37.608,-118.888,6.00
1981/09/30,37.607,-118.852,3.62
1981/09/30,37.629,-118.891,3.22
1981/09/30,37.671,-118.893,3.65
1981/09/30,37.637,-118.882,3.05
1981/09/30,37.603,-118.898,3.60
1981/09/30,37.571,-118.888,3.16
1981/09/30,37.662,-118.911,3.10
1981/09/30,37.646,-118.902,3.59
1981/09/30,37.563,-118.884,3.07
1981/09/30,37.650,-118.862,5.10
1981/09/30,37.665,-118.872,3.40
1981/09/30,37.665,-118.878,3.60
1981/09/30,37.669,-118.895,3.04
1981/09/30,37.640,-118.889,3.08
1981/09/30,37.681,-118.932,3.43
1981/09/30,37.639,-118.871,3.05
1981/09/30,37.641,-118.875,3.01
1981/09/30,37.660,-118.861,3.51
1981/09/30,37.647,-118.876,3.97
1981/09/30,37.669,-118.893,3.81
1981/09/30,37.671,-118.879,3.56
1981/09/30,37.591,-118.917,4.30
1981/09/30,37.675,-118.879,3.61
1981/09/30,37.663,-118.875,3.61
1981/09/30,37.669,-118.876,3.12
1981/09/30,37.655,-118.892,3.21
1981/09/30,37.692,-118.923,3.03
1981/09/30,37.664,-118.886,3.11
1981/09/30,37.546,-118.900,3.61
1981/09/30,37.678,-118.911,3.03
1981/09/30,37.673,-118.879,3.48
1981/09/30,37.677,-118.891,3.58
1981/09/30,37.555,-118.830,3.81
1981/09/30,37.649,-118.887,3.63
1981/09/30,37.640,-118.848,3.38
1981/09/30,37.557,-118.906,3.14
1981/09/30,37.682,-118.884,3.10
1981/09/30,37.673,-118.883,3.62
1981/09/30,37.679,-118.879,3.14
1981/09/30,37.550,-118.851,3.30
1981/09/30,37.832,-117.981,3.81
1981/10/01,37.531,-118.907,3.18
1981/10/01,37.601,-118.913,3.51
1981/10/01,37.535,-118.915,3.55
1981/10/01,37.535,-118.917,3.03
1981/10/01,37.651,-118.879,3.98
1981/10/01,37.585,-118.823,3.20
1981/10/01,37.607,-118.917,3.01
1981/10/02,37.672,-118.875,4.10
1981/10/02,37.659,-118.874,3.42
1981/10/02,37.661,-118.862,3.31
1981/10/02,37.663,-118.881,3.62
1981/10/02,37.587,-118.934,3.10
1981/10/02,37.675,-118.880,3.61
1981/10/03,37.619,-118.821,4.03
1981/10/03,37.583,-118.820,3.29
1981/10/03,37.595,-118.890,3.60
1981/10/04,37.645,-118.881,3.06
1981/10/04,37.640,-118.878,3.60
1981/10/06,37.526,-118.903,3.21
1981/10/09,37.668,-118.884,4.08
1981/10/09,37.590,-118.815,3.61
1981/10/20,37.684,-118.881,3.61
1981/10/26,37.391,-118.506,3.06
1981/11/05,37.572,-118.833,3.05
1981/11/07,37.641,-118.872,3.02
1981/11/09,37.603,-118.836,3.01
1981/11/10,37.589,-118.893,3.52
1981/11/10,37.613,-118.909,3.58
1981/11/13,37.656,-118.956,3.62
1981/11/13,37.644,-118.944,3.98
1981/11/13,37.645,-118.940,4.23
1981/11/13,37.648,-118.952,3.41
1981/11/16,36.494,-120.998,3.32
1981/11/18,37.501,-119.411,3.95
1981/11/26,37.577,-118.877,3.07
1981/11/28,37.661,-118.949,3.14
1981/12/01,38.689,-118.210,3.10
1981/12/01,38.669,-118.143,3.07
1981/12/02,37.604,-118.853,3.43
1981/12/07,38.746,-118.201,4.06
1981/12/10,37.412,-118.442,3.21
1981/12/11,37.419,-118.413,3.26
1981/12/30,37.506,-118.616,3.08
1982/01/07,37.581,-118.783,3.18
1982/01/15,38.044,-118.702,3.47
1982/01/23,37.495,-119.409,3.04
1982/01/24,37.374,-117.876,3.92
1982/01/26,37.651,-118.987,3.11
1982/02/11,37.576,-118.882,3.05
1982/02/14,37.157,-117.837,3.16
1982/02/16,37.700,-118.884,3.12
1982/03/19,37.327,-117.212,3.14
1982/04/03,36.259,-120.362,3.05
1982/04/15,38.102,-118.578,4.84
1982/04/22,37.529,-118.809,3.46
1982/04/27,37.512,-118.813,3.16
1982/04/30,38.095,-118.341,3.38
1982/05/07,37.724,-118.918,3.19
1982/05/07,37.695,-118.947,3.63
1982/05/07,37.726,-118.897,3.05
1982/05/09,37.644,-118.946,3.50
1982/05/09,37.652,-118.947,3.59
1982/05/10,37.667,-118.931,3.02
1982/05/10,37.656,-118.967,3.13
1982/05/11,37.682,-118.951,3.18
1982/05/17,38.358,-118.342,3.13
1982/05/21,38.678,-117.475,3.02
1982/05/27,37.604,-118.853,3.70
1982/05/28,38.109,-118.588,3.56
1982/06/04,37.480,-118.332,3.40
1982/06/04,37.490,-118.346,4.07
1982/06/04,37.483,-118.354,3.01
1982/06/07,37.514,-118.913,3.30
1982/06/14,36.586,-120.313,3.05
1982/06/18,37.571,-118.845,3.06
1982/06/19,36.576,-121.068,4.09
1982/06/20,37.597,-118.921,3.25
1982/06/22,37.559,-118.912,3.07
1982/06/22,37.178,-116.992,3.03
1982/06/24,37.475,-118.855,3.60
1982/06/24,35.862,-120.951,3.02
1982/06/25,35.974,-120.488,4.19
1982/06/27,35.975,-120.476,3.57
1982/06/28,37.536,-118.754,3.11
1982/06/29,37.635,-118.875,3.29
1982/06/30,37.610,-118.887,3.10
1982/07/05,37.907,-117.122,3.03
1982/07/07,37.527,-118.887,3.00
1982/07/08,37.540,-118.991,3.14
1982/07/09,37.705,-118.892,3.28
1982/07/09,37.717,-118.884,3.03
1982/07/15,38.205,-118.393,3.12
1982/07/17,37.619,-118.845,3.29
1982/07/19,37.572,-118.883,3.22
1982/07/23,38.050,-118.498,3.23
1982/07/23,37.990,-118.543,3.05
1982/07/24,37.558,-118.866,3.00
1982/07/24,37.553,-118.834,3.10
1982/07/25,37.641,-118.834,3.12
1982/07/26,37.640,-118.864,3.02
1982/07/30,37.599,-118.807,3.20
1982/07/30,37.647,-118.929,3.38
1982/07/31,37.668,-118.901,3.26
1982/08/01,38.856,-117.950,3.16
1982/08/17,38.665,-119.582,3.17
1982/08/18,37.034,-122.301,4.35
1982/08/21,31.685,-115.993,3.00
1982/08/25,38.100,-118.688,3.02
1982/08/31,36.624,-121.763,4.23
1982/09/02,37.594,-118.879,3.37
1982/09/02,38.161,-118.068,3.13
1982/09/03,37.409,-118.769,3.16
1982/09/05,37.484,-118.871,3.29
1982/09/06,37.487,-118.887,3.24
1982/09/06,37.509,-118.889,3.28
1982/09/08,37.497,-118.858,3.26
1982/09/08,37.501,-118.861,3.66
1982/09/09,37.498,-118.855,3.06
1982/09/11,37.682,-118.950,3.40
1982/09/13,37.496,-118.856,3.08
1982/09/13,37.495,-118.872,3.21
1982/09/14,37.570,-117.872,3.20
1982/09/16,37.474,-118.826,3.09
1982/09/19,37.530,-118.755,3.37
1982/09/19,37.718,-118.873,3.15
1982/09/19,37.425,-118.062,3.01
1982/09/19,37.510,-118.845,3.18
1982/09/20,37.571,-118.871,3.46
1982/09/22,37.667,-118.859,3.56
1982/09/22,37.567,-118.852,3.42
1982/09/23,37.489,-118.846,4.06
1982/09/23,37.475,-118.834,3.06
1982/09/23,37.487,-118.833,3.25
1982/09/23,37.468,-118.835,3.47
1982/09/23,37.476,-118.834,3.41
1982/09/23,36.686,-116.134,3.45
1982/09/24,37.480,-118.809,3.00
1982/09/24,37.859,-118.149,5.17
1982/09/24,37.889,-118.139,3.59
1982/09/24,37.866,-118.154,3.01
1982/09/24,37.904,-118.127,3.28
1982/09/27,37.629,-118.851,3.17
1982/09/27,37.547,-118.917,3.51
1982/09/27,37.515,-118.851,3.42
1982/09/27,37.472,-118.832,3.00
1982/09/28,38.328,-119.392,3.45
1982/09/28,37.485,-118.831,3.89
1982/09/28,37.477,-118.822,3.18
1982/09/28,37.495,-118.838,3.07
1982/09/28,37.492,-118.842,3.19
1982/09/28,37.471,-118.789,3.37
1982/09/28,37.488,-118.836,3.54
1982/09/28,37.462,-118.827,3.25
1982/09/28,37.621,-118.814,3.07
1982/09/28,37.492,-118.806,3.03
1982/09/29,37.542,-118.914,3.40
1982/09/30,37.520,-118.882,3.32
1982/09/30,37.540,-118.900,3.27
1982/09/30,37.559,-118.899,3.10
1982/10/01,37.905,-118.124,4.03
1982/10/01,37.572,-118.904,3.20
1982/10/01,35.740,-117.750,4.22
1982/10/02,37.857,-118.157,4.22
1982/10/02,37.880,-118.137,3.93
1982/10/02,37.474,-118.839,3.07
1982/10/02,37.472,-118.836,3.20
1982/10/02,37.483,-118.832,3.38
1982/10/02,37.501,-118.868,3.29
1982/10/02,37.476,-118.811,3.12
1982/10/02,37.455,-118.921,3.18
1982/10/03,37.476,-118.862,3.10
1982/10/04,37.893,-118.141,3.94
1982/10/05,37.475,-118.836,3.15
1982/10/06,37.486,-118.850,3.02
1982/10/08,37.544,-118.825,3.22
1982/10/10,37.497,-118.832,3.20
1982/10/10,37.497,-118.829,3.06
1982/10/10,37.428,-118.602,3.39
1982/10/12,37.543,-118.777,3.10
1982/10/12,36.278,-120.988,3.20
1982/10/14,37.477,-118.824,3.73
1982/10/14,37.476,-118.840,3.66
1982/10/14,37.479,-118.823,3.22
1982/10/14,37.524,-118.864,3.79
1982/10/15,37.906,-118.123,3.14
1982/10/16,37.485,-118.826,3.38
1982/10/16,38.792,-118.332,3.93
1982/10/16,37.566,-118.880,3.90
1982/10/16,37.471,-118.835,3.18
1982/10/16,37.509,-118.841,3.12
1982/10/16,37.472,-118.834,3.50
1982/10/16,37.549,-118.908,3.20
1982/10/16,37.509,-118.893,3.03
1982/10/22,36.607,-121.259,3.01
1982/10/22,33.385,-114.523,3.05
1982/10/23,38.710,-118.764,3.14
1982/10/25,36.335,-120.437,3.10
1982/10/25,36.291,-120.404,5.55
1982/10/25,36.343,-120.491,3.51
1982/10/25,36.340,-120.451,3.12
1982/10/25,36.311,-120.397,4.31
1982/10/25,36.322,-120.424,3.97
1982/10/25,36.321,-120.433,3.12
1982/10/25,36.351,-120.401,3.46
1982/10/25,36.319,-120.412,3.50
1982/10/26,36.322,-120.464,3.31
1982/10/26,36.322,-120.444,3.50
1982/10/26,36.346,-120.457,3.37
1982/10/27,37.485,-118.832,3.11
1982/10/27,36.324,-120.426,3.41
1982/10/29,36.336,-120.440,3.42
1982/11/03,37.703,-118.885,3.01
1982/11/10,37.509,-118.839,3.55
1982/11/11,37.518,-118.833,3.06
1982/11/11,37.512,-118.823,3.23
1982/11/12,37.866,-118.150,3.70
1982/11/14,37.661,-118.962,3.01
1982/11/20,37.521,-118.828,3.06
1982/11/23,37.482,-118.818,3.06
1982/11/24,37.587,-118.903,3.09
1982/11/27,37.638,-118.948,3.29
1982/11/27,35.943,-114.317,3.12
1982/11/28,37.481,-118.819,3.05
1982/11/28,37.472,-118.830,3.53
1982/11/30,37.562,-118.844,3.07
1982/12/07,36.508,-114.158,3.66
1982/12/11,37.649,-118.847,3.09
1982/12/12,37.575,-118.823,3.68
1982/12/12,37.568,-118.821,3.79
1982/12/19,37.192,-115.888,3.19
1982/12/19,35.835,-120.405,3.04
1982/12/19,36.978,-115.182,3.45
1982/12/20,37.574,-118.855,3.33
1982/12/21,37.669,-118.988,3.77
1982/12/22,37.401,-118.537,3.39
1982/12/23,37.553,-118.805,3.10
1982/12/28,37.513,-118.808,3.59
1982/12/28,37.514,-118.814,3.38
1982/12/28,38.073,-118.336,4.89
1983/01/05,37.609,-117.733,3.31
1983/01/06,36.480,-121.746,3.59
1983/01/07,37.623,-118.972,3.12
1983/01/07,37.104,-118.678,3.96
1983/01/07,37.708,-118.733,4.28
1983/01/07,37.506,-118.793,3.23
1983/01/07,37.500,-118.800,3.01
1983/01/07,37.557,-118.774,3.60
1983/01/07,37.645,-118.818,4.21
1983/01/07,37.777,-118.561,5.56
1983/01/07,37.500,-118.750,3.06
1983/01/07,37.609,-118.622,4.04
1983/01/07,37.576,-118.834,3.48
1983/01/07,37.468,-118.975,3.09
1983/01/07,37.500,-119.000,4.04
1983/01/07,39.015,-119.989,3.33
1983/01/07,37.617,-118.750,3.20
1983/01/07,37.474,-118.981,4.10
1983/01/07,37.464,-118.802,3.53
1983/01/07,37.452,-118.858,3.53
1983/01/07,37.678,-118.834,3.53
1983/01/07,37.500,-118.750,3.32
1983/01/07,37.612,-118.815,3.77
1983/01/07,37.386,-118.954,3.31
1983/01/07,37.548,-118.867,3.18
1983/01/07,37.575,-118.797,3.05
1983/01/07,37.880,-118.513,3.60
1983/01/07,37.500,-119.000,4.33
1983/01/07,37.467,-118.860,3.00
1983/01/07,37.485,-118.829,3.51
1983/01/07,37.592,-118.823,3.43
1983/01/07,37.582,-118.790,3.40
1983/01/07,37.605,-118.987,3.31
1983/01/07,37.638,-118.995,5.54
1983/01/07,37.667,-118.800,3.79
1983/01/07,37.646,-118.986,4.47
1983/01/07,37.457,-118.982,3.55
1983/01/07,37.554,-118.936,3.05
1983/01/07,37.597,-118.984,3.25
1983/01/07,37.491,-118.892,3.20
1983/01/07,37.630,-118.985,3.35
1983/01/07,37.608,-119.021,3.40
1983/01/07,37.597,-118.894,3.59
1983/01/07,37.612,-118.957,3.11
1983/01/07,37.553,-118.930,3.09
1983/01/07,37.621,-118.865,3.20
1983/01/07,37.664,-118.982,3.90
1983/01/07,37.579,-118.989,3.55
1983/01/07,37.617,-119.004,3.58
1983/01/07,37.640,-118.908,3.64
1983/01/07,37.589,-118.975,3.57
1983/01/07,37.684,-118.859,3.00
1983/01/07,37.585,-118.905,3.40
1983/01/07,37.672,-119.031,3.61
1983/01/07,37.634,-118.998,3.51
1983/01/07,31.485,-115.631,3.14
1983/01/07,37.650,-118.878,3.51
1983/01/07,37.730,-118.803,3.32
1983/01/08,37.869,-118.712,3.67
1983/01/08,37.822,-118.821,3.42
1983/01/08,37.635,-118.897,3.49
1983/01/08,37.711,-118.642,3.04
1983/01/08,37.825,-118.828,3.49
1983/01/09,37.621,-118.973,3.02
1983/01/09,37.711,-118.857,3.25
1983/01/09,37.610,-119.011,3.02
1983/01/09,37.636,-118.956,3.81
1983/01/09,37.623,-119.013,3.14
1983/01/11,37.707,-118.954,3.00
1983/01/11,37.625,-118.885,3.26
1983/01/11,37.570,-118.935,3.57
1983/01/11,37.665,-118.764,3.49
1983/01/11,37.532,-118.865,3.12
1983/01/13,37.685,-119.014,3.11
1983/01/17,37.681,-118.988,3.43
1983/01/17,37.716,-118.947,3.19
1983/01/17,37.743,-118.963,3.41
1983/01/17,37.877,-118.217,3.18
1983/01/18,37.600,-118.843,3.34
1983/01/18,37.613,-118.855,3.10
1983/01/22,37.636,-118.975,3.26
1983/01/25,37.527,-118.874,4.42
1983/01/25,37.536,-118.917,3.31
1983/01/26,36.073,-120.661,3.06
1983/01/27,37.566,-118.920,3.10
1983/01/27,37.494,-118.925,3.01
1983/01/29,37.624,-119.058,3.25
1983/01/29,37.646,-118.971,3.95
1983/01/29,37.633,-119.062,3.50
1983/01/30,37.675,-118.990,3.09
1983/01/31,37.538,-118.897,3.77
1983/01/31,37.501,-118.950,3.13
1983/01/31,37.555,-118.786,3.46
1983/01/31,37.516,-118.918,3.67
1983/01/31,37.428,-118.826,3.25
1983/02/04,37.640,-118.985,4.23
1983/02/04,37.614,-119.014,3.63
1983/02/04,37.636,-118.963,3.66
1983/02/05,36.645,-121.118,4.08
1983/02/08,37.346,-113.961,3.50
1983/02/11,37.698,-118.756,3.07
1983/02/15,36.080,-114.581,3.19
1983/02/18,37.649,-118.981,3.59
1983/02/19,37.766,-118.878,3.06
1983/02/19,37.638,-118.979,3.64
1983/02/19,37.543,-118.762,3.86
1983/02/20,37.770,-118.927,3.72
1983/02/20,37.422,-119.803,3.03
1983/02/21,37.546,-118.850,3.28
1983/02/23,36.142,-114.495,3.50
1983/02/24,38.081,-118.790,3.24
1983/02/24,37.620,-118.964,3.95
1983/02/25,37.518,-118.802,3.41
1983/02/28,36.082,-120.359,3.34
1983/03/14,37.738,-118.879,3.06
1983/03/15,37.431,-118.901,3.81
1983/03/16,37.510,-118.803,3.74
1983/03/23,37.594,-118.860,3.16
1983/03/28,36.703,-120.999,3.70
1983/04/03,37.678,-119.112,3.41
1983/04/07,37.650,-119.007,3.09
1983/04/17,30.390,-114.050,4.60
1983/04/21,36.723,-121.397,3.39
1983/04/21,36.167,-120.047,3.32
1983/04/22,36.140,-120.893,3.46
1983/04/23,36.266,-120.867,3.22
1983/04/24,37.625,-118.959,3.30
1983/05/02,37.093,-121.396,4.02
1983/05/02,36.232,-120.312,6.07
1983/05/02,36.230,-120.300,5.57
1983/05/02,36.250,-120.300,3.93
1983/05/02,36.250,-120.300,4.10
1983/05/02,36.101,-120.200,4.08
1983/05/03,36.145,-120.307,3.88
1983/05/03,36.164,-120.321,3.78
1983/05/03,36.109,-120.219,3.53
1983/05/03,36.130,-120.291,4.09
1983/05/03,36.150,-120.200,3.33
1983/05/03,36.150,-120.200,3.43
1983/05/03,36.103,-120.327,3.77
1983/05/03,35.886,-120.161,3.74
1983/05/03,35.999,-120.266,3.80
1983/05/03,36.067,-120.309,4.34
1983/05/03,36.099,-120.334,3.69
1983/05/03,36.086,-120.369,3.33
1983/05/03,36.279,-120.204,3.36
1983/05/03,36.116,-120.335,4.21
1983/05/03,36.068,-120.103,3.34
1983/05/03,36.186,-120.349,3.89
1983/05/03,36.663,-120.588,3.66
1983/05/03,36.151,-120.256,3.67
1983/05/03,36.112,-120.270,4.66
1983/05/03,36.315,-120.327,3.49
1983/05/03,36.240,-120.397,3.48
1983/05/03,36.084,-120.409,3.49
1983/05/03,36.121,-120.262,3.52
1983/05/03,36.334,-120.239,3.56
1983/05/03,36.062,-120.185,4.12
1983/05/03,36.233,-120.196,3.64
1983/05/03,36.169,-120.174,3.82
1983/05/03,36.209,-120.318,3.75
1983/05/03,36.373,-120.410,3.53
1983/05/03,36.257,-120.198,3.44
1983/05/03,36.248,-120.305,3.29
1983/05/03,36.144,-120.342,3.70
1983/05/03,36.254,-120.412,4.52
1983/05/03,36.217,-120.335,3.48
1983/05/03,36.072,-120.211,3.42
1983/05/03,36.154,-120.225,3.53
1983/05/03,36.224,-120.242,3.53
1983/05/03,36.143,-120.234,3.85
1983/05/03,36.187,-120.412,4.37
1983/05/03,36.053,-120.359,3.55
1983/05/03,36.084,-120.286,3.71
1983/05/03,36.049,-120.191,3.56
1983/05/03,36.139,-120.174,4.42
1983/05/03,36.255,-120.338,3.89
1983/05/03,36.082,-120.267,3.58
1983/05/03,36.044,-120.240,3.36
1983/05/03,36.102,-120.210,3.48
1983/05/03,36.168,-120.257,3.89
1983/05/03,36.046,-120.174,3.50
1983/05/03,36.075,-120.208,3.70
1983/05/03,36.157,-120.290,3.46
1983/05/03,36.130,-120.254,3.43
1983/05/03,36.225,-120.321,4.06
1983/05/03,36.117,-120.269,3.62
1983/05/03,36.209,-120.270,3.48
1983/05/03,36.260,-120.325,3.79
1983/05/03,36.190,-120.302,4.62
1983/05/03,36.094,-120.251,3.76
1983/05/03,36.161,-120.255,3.46
1983/05/03,36.155,-120.246,3.75
1983/05/03,36.132,-120.149,3.50
1983/05/03,36.152,-120.205,3.63
1983/05/03,36.174,-120.293,3.64
1983/05/03,36.119,-120.251,3.85
1983/05/04,36.124,-120.227,3.63
1983/05/04,36.219,-120.276,4.49
1983/05/04,36.144,-120.221,3.44
1983/05/04,36.258,-120.245,3.57
1983/05/04,36.151,-120.390,3.45
1983/05/04,36.090,-120.178,3.40
1983/05/04,36.147,-120.181,3.71
1983/05/04,36.229,-120.419,4.22
1983/05/05,36.195,-120.222,3.69
1983/05/05,36.102,-120.150,3.67
1983/05/05,36.109,-120.171,3.76
1983/05/05,36.273,-120.286,4.36
1983/05/05,36.226,-120.300,3.65
1983/05/05,36.240,-120.337,3.75
1983/05/06,36.123,-120.144,3.39
1983/05/07,36.239,-120.262,3.89
1983/05/07,36.298,-120.361,3.52
1983/05/08,36.194,-120.240,3.55
1983/05/08,36.233,-120.419,3.50
1983/05/08,36.240,-120.233,3.48
1983/05/08,36.195,-120.269,3.44
1983/05/08,36.284,-120.409,3.62
1983/05/08,36.203,-120.242,3.45
1983/05/09,36.211,-120.218,5.18
1983/05/09,36.222,-120.231,3.65
1983/05/09,36.200,-120.250,4.71
1983/05/09,30.500,-116.281,3.00
1983/05/10,36.311,-120.286,3.82
1983/05/10,36.303,-120.279,3.67
1983/05/10,37.529,-118.913,3.47
1983/05/11,36.132,-120.188,3.43
1983/05/11,36.280,-120.262,3.59
1983/05/13,36.130,-120.181,3.40
1983/05/13,36.120,-120.146,3.65
1983/05/14,36.252,-120.255,3.39
1983/05/14,36.246,-120.251,3.85
1983/05/14,36.211,-120.255,3.50
1983/05/14,36.241,-120.352,3.14
1983/05/15,36.188,-120.255,3.48
1983/05/16,36.131,-120.189,3.58
1983/05/16,36.101,-120.151,3.11
1983/05/16,36.128,-120.220,3.63
1983/05/17,35.000,-114.500,3.09
1983/05/17,36.211,-120.306,3.45
1983/05/18,36.156,-120.230,3.13
1983/05/18,36.188,-120.195,3.61
1983/05/18,36.232,-120.288,3.46
1983/05/19,36.222,-120.222,3.87
1983/05/20,36.173,-120.239,3.43
1983/05/21,36.162,-120.173,3.22
1983/05/22,36.156,-120.147,3.88
1983/05/24,36.245,-120.279,4.62
1983/05/24,36.229,-120.211,3.33
1983/05/26,36.239,-120.210,3.29
1983/05/27,36.182,-120.456,3.70
1983/05/27,36.230,-120.354,3.23
1983/05/29,36.238,-120.345,3.69
1983/05/29,36.367,-120.318,3.12
1983/05/29,36.361,-120.323,3.45
1983/05/30,36.230,-120.370,3.41
1983/05/31,36.115,-120.137,3.19
1983/06/04,38.013,-114.880,3.94
1983/06/04,37.742,-114.986,3.48
1983/06/06,36.167,-120.139,3.36
1983/06/07,36.134,-120.153,4.14
1983/06/07,36.199,-120.208,3.08
1983/06/11,36.278,-120.456,5.03
1983/06/11,36.229,-120.409,3.13
1983/06/11,36.242,-120.443,3.21
1983/06/11,36.289,-120.442,3.22
1983/06/12,36.145,-120.232,3.84
1983/06/14,36.295,-120.356,3.31
1983/06/16,36.251,-120.294,3.42
1983/06/20,36.148,-120.256,3.04
1983/06/20,36.215,-120.170,3.10
1983/06/20,36.703,-121.272,3.62
1983/06/21,36.850,-119.974,3.24
1983/06/24,36.539,-121.461,3.26
1983/06/29,36.142,-120.125,3.60
1983/06/30,36.109,-120.308,3.82
1983/07/01,36.209,-120.301,3.46
1983/07/02,36.333,-120.289,3.28
1983/07/03,37.676,-118.791,3.77
1983/07/03,37.563,-118.842,5.35
1983/07/03,37.474,-118.906,3.06
1983/07/04,36.323,-120.291,3.59
1983/07/05,38.115,-119.032,4.36
1983/07/05,36.322,-120.283,3.32
1983/07/06,37.569,-118.833,3.24
1983/07/07,36.207,-120.195,3.69
1983/07/09,36.059,-120.379,4.90
1983/07/09,36.031,-120.390,3.42
1983/07/09,36.228,-120.370,3.73
1983/07/09,36.260,-120.366,3.30
1983/07/09,36.118,-120.383,3.32
1983/07/09,36.244,-120.380,3.66
1983/07/09,36.213,-120.392,3.14
1983/07/12,36.194,-120.305,3.65
1983/07/12,37.538,-118.860,3.99
1983/07/13,36.176,-120.240,3.10
1983/07/13,36.276,-120.381,3.38
1983/07/13,36.266,-120.411,3.17
1983/07/14,36.193,-120.293,3.00
1983/07/14,36.232,-120.263,3.93
1983/07/15,36.117,-121.698,3.50
1983/07/15,38.510,-118.166,4.19
1983/07/15,38.456,-118.156,3.16
1983/07/16,36.123,-121.727,3.18
1983/07/17,36.269,-120.283,3.55
1983/07/18,36.144,-120.206,3.34
1983/07/18,36.151,-120.319,3.88
1983/07/19,35.947,-120.365,3.22
1983/07/19,36.275,-120.401,3.50
1983/07/21,36.121,-121.527,3.94
1983/07/21,36.227,-120.412,3.09
1983/07/22,36.114,-120.388,3.09
1983/07/22,36.205,-120.433,5.67
1983/07/22,36.240,-120.390,4.41
1983/07/22,36.327,-120.333,3.70
1983/07/22,36.344,-120.324,3.14
1983/07/22,36.295,-120.318,3.40
1983/07/22,36.203,-120.403,3.55
1983/07/22,36.347,-120.334,3.21
1983/07/22,36.319,-120.266,3.62
1983/07/22,36.036,-120.352,3.56
1983/07/22,35.983,-120.408,3.48
1983/07/22,36.275,-120.377,3.32
1983/07/22,36.344,-120.334,3.77
1983/07/22,36.223,-120.426,4.07
1983/07/22,36.295,-120.304,3.00
1983/07/22,36.191,-120.432,5.13
1983/07/22,36.234,-120.330,3.10
1983/07/22,36.255,-120.287,3.24
1983/07/22,36.369,-120.364,3.48
1983/07/22,36.325,-120.314,3.60
1983/07/22,36.194,-120.365,3.44
1983/07/22,36.320,-120.332,3.34
1983/07/22,36.251,-120.445,3.31
1983/07/22,36.265,-120.405,3.29
1983/07/22,36.265,-120.420,3.40
1983/07/22,36.257,-120.409,3.24
1983/07/22,36.261,-120.410,3.58
1983/07/22,36.264,-120.409,3.19
1983/07/22,36.207,-120.409,3.40
1983/07/22,36.276,-120.329,3.28
1983/07/22,36.333,-120.269,3.25
1983/07/22,36.207,-120.396,3.39
1983/07/22,36.262,-120.425,3.10
1983/07/22,36.203,-120.407,3.07
1983/07/22,36.238,-120.403,3.10
1983/07/22,36.217,-120.394,3.21
1983/07/23,36.163,-120.399,3.28
1983/07/23,36.222,-120.382,3.00
1983/07/24,36.135,-120.108,3.26
1983/07/24,36.248,-120.437,3.10
1983/07/24,36.220,-120.251,3.03
1983/07/24,36.250,-120.410,3.31
1983/07/25,36.209,-120.403,3.34
1983/07/25,36.232,-120.339,5.33
1983/07/26,36.235,-120.429,3.12
1983/07/26,37.546,-118.887,3.38
1983/07/26,36.204,-120.426,3.03
1983/07/26,36.140,-121.644,3.41
1983/07/27,36.156,-120.231,3.15
1983/07/29,35.987,-120.422,3.10
1983/07/29,36.308,-120.375,3.25
1983/07/30,37.567,-118.813,4.23
1983/07/30,37.558,-118.818,3.70
1983/07/30,37.558,-118.838,3.91
1983/07/30,36.262,-120.393,3.06
1983/07/31,36.278,-120.302,3.11
1983/07/31,36.235,-120.260,3.47
1983/07/31,36.203,-120.239,3.08
1983/07/31,36.208,-120.296,3.05
1983/07/31,36.147,-120.156,3.64
1983/07/31,36.217,-120.218,3.42
1983/08/01,37.402,-118.340,3.54
1983/08/02,36.162,-120.403,3.17
1983/08/02,36.102,-120.260,3.43
